2024-02-18 16:23:16.854 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.python' wants API proposal 'registerIssueDataProvider' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2024-02-18 16:23:16.904 [warning] Missing property "linterEnabled" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.904 [warning] Missing property "bigCmdKEnabled" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.905 [warning] Missing property "aiSettings" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.905 [warning] Missing property "authenticationSettings" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.905 [warning] Missing property "websiteUrl" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.905 [warning] Missing property "backendUrl" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.905 [warning] Missing property "authClientId" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "authDomain" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "repoBackendUrl" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "docState" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "lastUpdateHiddenTimeInUnixSeconds" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "lintRules" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "bubbleTimesLeft" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "showAgentActionDebugger" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.906 [warning] Missing property "cmdLineHookState" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "agentDebuggerState" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "showLinterDebugger" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "linterDebuggerState" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "lintSettings" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "lastUpgradeToProNotificationTime" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.907 [warning] Missing property "haveNotSeen" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "newUserData" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "azureState" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "interpreterModeSettings" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "cppFireOnEveryCursorChange" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "personalDocs" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "fastCppEnabled" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.908 [warning] Missing property "indexRepository" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "haveNotImportedFromVSC" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "SPECIAL_KEY_lastUpdatedTimeInUnixSeconds" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "aiPreviewsEnabled" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "aiPreviewSettings" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "chatFadeInAnimationEnabled" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "chatContextDisplayMode" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.909 [warning] Missing property "cmdKContextDisplayMode" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "adaCmdKContext" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "doNotUseFastApplyModel" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "explicitlyEnableSemanticSearch" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "repositoryData" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "shouldHideWarning" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "persistentChatMetadata" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "aiPanePosition" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:16.910 [warning] Missing property "shouldRerankByDefault" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:23:17.078 [error] [uncaught exception in main]: SQLITE_CANTOPEN: unable to open database file: Error: SQLITE_CANTOPEN: unable to open database file
2024-02-18 16:23:17.103 [error] Unable to resolve nonexistent file '/home/abhi/.vscode/extensions': Error: Unable to resolve nonexistent file '/home/abhi/.vscode/extensions'
    at n.resolve (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:865:14828)
    at async me (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:22526:39082)
2024-02-18 16:23:17.121 [info] Started local extension host with pid 605466.
2024-02-18 16:23:17.156 [info] Started initializing default profile extensions in extensions installation folder. file:///home/abhi/.cursor/extensions
2024-02-18 16:23:17.383 [info] Completed initializing default profile extensions in extensions installation folder. file:///home/abhi/.cursor/extensions
2024-02-18 16:23:18.607 [error] [unauthenticated] User provided no bearer token: ConnectError: [unauthenticated] User provided no bearer token
    at d (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:4:106391)
    at vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:4:111770
    at async vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:20955:28152
    at async vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:20955:13679
    at async Object.unary (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:4:111159)
    at async Object.cppConfig (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:5:519)
    at async Ue.loadCppConfigIncludingHandlingProAccess (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:22641:1619)
2024-02-18 16:23:20.349 [info] [perf] Render performance baseline is 20ms
2024-02-18 16:23:58.085 [info] Starting polling for login
2024-02-18 16:24:20.886 [info] Beginning of Login Poll
2024-02-18 16:24:21.086 [info] Beginning of Login Poll
2024-02-18 16:24:21.286 [info] Beginning of Login Poll
2024-02-18 16:24:21.486 [info] Beginning of Login Poll
2024-02-18 16:24:21.548 [info] Got login result 200
2024-02-18 16:24:21.549 [info] Got login json {"accessToken":"eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IkN1VWI0NkVHT3BHaXI4TDh3VkRQRCJ9.eyJpc3MiOiJodHRwczovL2N1cnNvci51cy5hdXRoMC5jb20vIiwic3ViIjoiZ29vZ2xlLW9hdXRoMnwxMDYxOTM1MzA2MTI3Mjc0OTMyMjQiLCJhdWQiOlsiaHR0cHM6Ly9jdXJzb3IudXMuYXV0aDAuY29tL2FwaS92Mi8iLCJodHRwczovL2N1cnNvci51cy5hdXRoMC5jb20vdXNlcmluZm8iXSwiaWF0IjoxNzA4MjczNDU2LCJleHAiOjE3MDk0ODMwNTYsImF6cCI6IktiWlVSNDFjWTdXNnpSU2RwU1VKN0k3bUxZQktPQ21CIiwic2NvcGUiOiJvcGVuaWQgcHJvZmlsZSBlbWFpbCBvZmZsaW5lX2FjY2VzcyJ9.xiYKdYcWaUfdWYw3lGxTQWte7nMBiJjFyRd-u1NXrB1be8MKqNHEAbqtSUcQYOTVpVxzanpr_2Jc-5UOdDkKjQlM4NpaKU2leDvTwelOhoHQR_zyB5sgvKP_EBY0x_SyfD3aqe8HiuXRPpEQjiV2b8YpReirtuuc6waHAB9wol1puv5De9EHam8j6U1nUhqzaycNqjaB2NdNGN9omRZ6gCRB4HCwGy0IT4_O30sWVzn7lQcDtKxn4K4ZFBHleqfAV2O_LNpWbKlUMFKU83-3sS9eLb5gfmSegXo6hm-0hrg4nhxkEmH818_6IcffoRY2C5bD7THiVxOYbUEsO4jDbQ","refreshToken":"3rBJlBOzgrhAwp5wzp_xBAxm1aK5BHVBvS9W7euwFkeah","challenge":"YNUVHAuQkJfTWxb7c2xVDXAv-B2TIf2cLC_ctP9I4AQ","authId":"google-oauth2|106193530612727493224","uuid":"19de4911-780e-4481-8aab-3961513e3ef2"}
2024-02-18 16:24:21.616 [error] Cannot read properties of undefined (reading 'uri'): TypeError: Cannot read properties of undefined (reading 'uri')
    at U.setRepoInfo (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21330:13427)
2024-02-18 16:24:21.685 [info] Beginning of Login Poll
2024-02-18 16:24:22.641 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.python' wants API proposal 'registerIssueDataProvider' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2024-02-18 16:24:22.701 [warning] Missing property "repositoryData" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:24:22.702 [warning] Missing property "shouldHideWarning" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:24:22.702 [warning] Missing property "persistentChatMetadata" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:24:22.702 [warning] Missing property "aiPanePosition" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:24:22.702 [warning] Missing property "shouldRerankByDefault" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2024-02-18 16:24:22.874 [info] Started local extension host with pid 605956.
2024-02-18 16:24:22.914 [info] Placing extension(s) vscodevim.vim on a separate extension host.
2024-02-18 16:24:23.046 [info] Started local extension host with pid 605971.
2024-02-18 16:24:23.519 [error] Error: The editor could not be opened because the file was not found.
    at O.fc (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21643:18388)
    at async O.setInput (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21643:17474)
    at async w.S (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21641:23055)
    at async w.L (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21641:21646)
    at async w.openEditor (vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:21641:20612)
    at async vscode-file://vscode-app/tmp/.mount_cursorV5MBow/resources/app/out/vs/workbench/workbench.desktop.main.js:22404:63194
2024-02-18 16:24:24.421 [error] ENOENT: no such file or directory, open '/home/abhi/.config/Cursor/User/globalStorage/vscodevim.vim/.registers': Error: ENOENT: no such file or directory, open '/home/abhi/.config/Cursor/User/globalStorage/vscodevim.vim/.registers'
2024-02-18 16:24:26.159 [info] [perf] Render performance baseline is 20ms
